Column1,제품,age,skintype,review
259,메이크 어 디퍼런스 플러스 수분 트리트먼트,33,건성,면세점에서 구입하여 여행지에서 바로 사용하였는데 전날의 피곤함이 싹 사라져보일 정도로 즉각적인 효과가 놀라웠어요 무엇보다 향 상큼한 향이 너무나 맘에 들었구요 리뷰 쓰려고 들어와서보니 성분이 자극적인 편인듯하여 짱짱으론 표시하지 않았습니다 
260,메이크 어 디퍼런스 플러스 수분 트리트먼트,37,중성,환절기에만 몇통씩 써요 수분과 탄력이 개선되는 믿고 쓰는 처방전 
261,메이크 어 디퍼런스 플러스 수분 트리트먼트,29,건성,이거 별로예요 쓴지 이제 한 삼개월 되어가는데 첨에는 잘 몰랐거든요 근데 지금 보니까 이게 뭉치는 거였더라구요 착 흡수되는 느낌의 겔 제형이라 의심 안했는데 가끔씩 파운데이션하고 같이 뭉쳐서 빡쳐요 비추요 
262,메이크 어 디퍼런스 플러스 수분 트리트먼트,29,복합성,이런 오가닉컨셉브랜드의 보습제들은 하나같이 내피부엔 안맞음 향은 싱그러운 허브향같은게 취향이었지만 바르면 얼굴에 답답한 막씌워진느낌들면서 속은 건조한데다 정체모를추출물과 에센셜오일때문에 얼굴 가려움 유명템이라 그런가 내돈주고 산적없는데도 선물로 여러번 받은템 얼굴엔 절대 안바르고 팔다리에 양보함
263,메이크 어 디퍼런스 플러스 수분 트리트먼트,20,지성,여름에 가볍게 쓰기 좋은 크림인 것 같아요 바르고 나면 특유의 보들거림이 있는데 그게 끈적거리지 않고 좋아요 그리고 저는 특히 향이 좋아서 바르고 나서 킁킁거리네요
264,메이크 어 디퍼런스 플러스 수분 트리트먼트,36,복합성,수부지인 저에게 딱인제품 일단 여름에 쓰기에 부담없고 너무좋은 제품 번들거림이 없어서 일단좋고 흡수력도 좋음 화장이 밀리는 수분크림도 더러 있는데 그런것 없이 잘 발리고 잘 흡수되는 제품임 화장도 잘먹고 무엇보다 오리진스 제품인만큼 순해서 넘좋음
265,메이크 어 디퍼런스 플러스 수분 트리트먼트,29,건성,두 통 정도 썼었는데 너무 좋아요 피부가 부들부들해집니다 다만 겨울에 쓰기엔 건조해요 
266,메이크 어 디퍼런스 플러스 수분 트리트먼트,36,복합성,촉촉하고 발림성 가볍 습니다 
267,메이크 어 디퍼런스 플러스 수분 트리트먼트,35,복합성, 캐서린픽 향이 좋고 수분감도 충분하니 전반적으로 괜찮습니다 저는 진정되는 향이 맘에 들었는데 안좋다는 분들도 있으니 향 맡아보고 사세요 건조한 봄철 가을철에 수분감 촉촉하게 줄수 있는 수분크림입니다 지복합성으로 봄 가을에 잘 썼고 한겨울에는 두번정도 덧발라서 촉촉하게 잘 썼던거 같아요 그리고 발림성도 꾸덕한 느낌없이 수분젤 느낌으로 잘발립니다
268,메이크 어 디퍼런스 플러스 수분 트리트먼트,32,민감성,이게 뭔가 흡수되는 니낌이 아니고 겉도는 느낌이 드는데 겉돌지는 아노는 수분크람이랄까 막 얼굴을 촉촉하게 해주지는 않음 
269,메이크 어 디퍼런스 플러스 수분 트리트먼트,32,건성,수분크림으로 가볍게 사용하기에 좋음 요즘 다양한 크림을 시도하는 중인데 라이트함 봄여름에 좋을듯 가을갸울엔 좀 부족한 보습 
270,메이크 어 디퍼런스 플러스 수분 트리트먼트,31,건성,면세찬스로 꼭 사는 제품 바르고 자고 일어나면 트러블들이 가라앉아있어요 
271,메이크 어 디퍼런스 플러스 수분 트리트먼트,45,건성,수분크림이라 산뜻하게 발리긴하나 지속력은 약해요 겨울이라 그런지 속건조가있는편이라 스킨을 여러번바르고 크림을바르니 지속력이조금오래가네요 
272,메이크 어 디퍼런스 플러스 수분 트리트먼트,32,복합성,수분부족형 지성에게 촉촉한 마무리를 선사하 근데 빌리 랑 제형 촉촉함이 비슷한데 금액은 더 비싸서 안살꼬임 
273,메이크 어 디퍼런스 플러스 수분 트리트먼트,43,지성,제피부는 속건조가있는 수부지에요 겉은유분이 속은 당김이 겨울되면 당김이 더심해지는데 요아이를 만나고 향에 빠지고 발링성에 빠지고 흡수력에 빠져 꾸준히발랐죠 유분기가없어서 저같은경우는 4계절내내 발랐어요 그전에 토너부터써보고 좋아서 마침행사하길래 75ml사서 사용했고 한통다써갈때쯤 좋다는 소문에 수분크림에 눈을돌렸거든요 다른아이도 써보고싶은맘에 근데 눈돌린2틀째되는 날 바로 다시구매했어요 이아이바르고 안바르고 차이가 속당김이 느껴지더라구요 기초는 가지고 있는거 똑같이바르는데도 이아이빼고 바른날과 안바른날속당김이 틀렸어요 이아이는 속당김이심한제가 안고가야할템이라 짱짱 줬어요 악건성분들은 부족하실수있을건데 요아이바르시고 마무리로 가지고계신크림 바르시면 될듯해요 겨울엔 저도 다른수분크림 덧발라줍니다 이아이는 속당김용으로 생각하심될듯해요 
274,메이크 어 디퍼런스 플러스 수분 트리트먼트,38,복합성,겨울엔 수분크림 보습크림 레이어링이 필수 물 터지는 사용감에 수분 가득한 최애템이에요 오리진스 제품에 관심을 갖게 해준 잇템 
275,메이크 어 디퍼런스 플러스 수분 트리트먼트,28,복합성,옛날에 잡지부록으로 받아서썼는데 별다른 기억이 없는걸 보니 그냥그랬던둡
276,메이크 어 디퍼런스 플러스 수분 트리트먼트,30,지성,수분젤과 크림의 중간느낌 시트러스향이나요 그렇게막 좋은 향은 아니지만 약간 오일리하고 무거운 마무리감이라 주로 밤에 쓰고 있어요 낮에는 쬐끔만 바르는데 그래도 다 발려요 이거 하나만 발라도 건조하지않아서 좋아요 
277,메이크 어 디퍼런스 플러스 수분 트리트먼트,28,중성,수분감 낭낭하고 시원하고 순하고 다 짱짱 제형도 제취향의 제형이라 아주 만족하고 썻어요 재구매의사 100 냉장고에 넣어놓고 쓰면 쿨링감도 아주 좋아요
278,메이크 어 디퍼런스 플러스 수분 트리트먼트,25,복합성,이거 이틀쓰고 좁쌀 다들어갔어요 지금까지 썻던 수분크림중에 제 피부랑 가장 잘맞는듯 한통 다 비우고 재구매했어요
279,메이크 어 디퍼런스 플러스 수분 트리트먼트,25,복합성,수분보충은 꽤 되는 편 하지만 아침에 사용하기에는 너무 무겁고 밤에만 주로 사용했습니다 가격이 많이 부담스럽기 때문에 추가구매는 없을 예정 특출나게 좋은 점이라면 향이 참 좋았어요 
280,메이크 어 디퍼런스 플러스 수분 트리트먼트,39,복합성,가끔 잡지책 부록으로 받을수 있었던 제품 촉촉하고 발림성도 좋고 순해서 좋았어요 이 제품쓰고 오리진스 다른 제품도 샀었는데 이게 제일 만족스러웠어요 
281,메이크 어 디퍼런스 플러스 수분 트리트먼트,34,복합성,테스터해보구 바로 샀어요 수부지인데 제품명 이유를 알겠더라구용 
282,메이크 어 디퍼런스 플러스 수분 트리트먼트,28,건성,향이 너무너무 좋아서 오리진스에 입덕하게 만든 수분크림이에요 발림성도 너무 좋아요 
283,메이크 어 디퍼런스 플러스 수분 트리트먼트,24,복합성,레몬같은 시큼상큼한 향이나요 향까지는 그럭저럭 괜찮았는데 콧볼주변같은 연한살부분이 따갑네요
284,메이크 어 디퍼런스 플러스 수분 트리트먼트,35,건성,오일도바르고 크림을발라도 뭔가 피부속에 채우 지지않는 수분감에 이것저것 찾아보다 사게된 제품이에요 에센스랑 크림 사이 에 이걸 발라주고있구요 꽤 만족중이에요 제형은 탱글한 젤타입에 가깝고 발림감은 굉장히 매끈 해요 바르고나면 약간 피부에 수분막이 씌여지는 느낌 기름져서매끈한거랑은 달라요 유분기 안느껴지구요 수분감이 풍부해요 제가 이것저것 다 바르지만 정작 수분전용제품은 하나도 안써서 다 안티에이징 그간 피부수분은 부족함을느껶던것같아요 이거쓰고 많이 피부가 편안해지고있네요 아근데 양조절 잘못하면 밀릴수도있어요 제형이 매끄럽게 잘 펴발리기때문에 소량만사용해도 돼요
285,메이크 어 디퍼런스 플러스 수분 트리트먼트,22,중성,그냥 무난무난했던거 같아요
286,메이크 어 디퍼런스 플러스 수분 트리트먼트,38,지성,좋은데 이도저도 아닌 느낌 트러블은 없었는데 수분크림 그 이상 그 이하도 아니다 트러블없었다는 것에 감사히 써야하나 
287,메이크 어 디퍼런스 플러스 수분 트리트먼트,22,복합성,냄새도 비타민냄새 레몬냄새처럼 상큼한 향이나서 바를때마다 기분이 좋아요 예전에 쓰던 키엘수분크림은 바를때마다 너무 따가워서 쳐박아놨는데 오리진스는 따갑지도 않아서 오래쓸거같습니다 오리진스 수분크림 바르고 나면 꼭 수분장벽을 얼굴에 감싼거같은 느낌 이에요
288,메이크 어 디퍼런스 플러스 수분 트리트먼트,29,지성,토너랑 세트로 작년 여름에 한창 써봤는데 괜찮았음 토너도 그렇지만 수분크림 역시 향이 좋음 지성인데 여름에 시원하게 쓰기 좋은듯 겨울에 이것만 바르기엔 좀 부족할 수 있음 하지만 이 제품보다 더 저렴하고 좋은 제품들도 많기 때문에 재구매 의사는 없음 한번 써본걸로 만족함 
289,메이크 어 디퍼런스 플러스 수분 트리트먼트,26,복합성, 단종되면_1인시위 난 이게 너무좋다 1 향 비타민이 가득한것 같은 상큼한 냄새가 난다 화장품 특유의 들큰한 냄새에 심히 거부감을 갖고있는데 이건 그렇지 않음 2 지성피부 여름용 지성피부치고도 건조한 편임 처음에 쓰고 겉이 보송하다못해 건조해지길래 저멀리 밀어놨었는데 환절기에 심하게 기름이 돌기 시작해서 다시 바르기시작함 바른 뒤로 여드름 다시 들어감 기름이 심할 때 쓰기 좋은 것 같다 단 에센스를 탄탄히 하고 바르지않으면 얼굴이 당길수있음
290,메이크 어 디퍼런스 플러스 수분 트리트먼트,47,복합성,선물 받아 썼어요 한통 클리어 데이용 수분크림으로 짱이에요 줌바 친구들이 얻어써 보고 좋대요 쫀쫀해진다는 평이 많았구요 향이 너무 좋다네요 가격도 괜찮다고 사진들 찍어 갔어요 건성피부에겐 좀더 헤비한 크림이 낫겠지만 약지성인 내겐 참 좋았던 크림입니다 
291,메이크 어 디퍼런스 플러스 수분 트리트먼트,38,민감성,겨울철 속건조를 해결해준 크림 그렇다고 너무 리치하지도 않고 수분감 많은 제형인데 이거 바르는 동안엔 속건조가 없어져서 신기했었음 겨울에 쓰기 좋은크림
292,메이크 어 디퍼런스 플러스 수분 트리트먼트,23,복합성,헐 저는 이거 짱짱 좋았는데 리뷰가 다들 안좋네요 맴찣 저에게 최고 수분크림은 에스티로더 리바이탈라이징 수프림 크림 뭐시기 하는 거였는데요 그건 겨울용으로 좋아요 어느정도 유분기도 있고 촉촉하기도 촉촉해서 화장전에 바르면 모공을 메꿔주면서 매끈해지는 느낌에 진짜 반했는데 여름에 쓰면 개기름 좔좔이라 밤에만 썼었거든요 근데 이거는 제가 거의 항상 맨 얼굴로 돌아다니기 때문에 개기름 올라오는걸 정말 싫어해서 마이크로에센스로 수분만 채워주고 나가서 항상 개츠비 파우더 기름종이나 바닐라코 프라임파우더로 기름을 잡아주는데 이거 수분도 채워주는데 피부가 코팅된듯이 쫘악 매끄럽게 되서 너무 좋아요 코팅된 느낌이어서 그런지 기름도 잘 안올라오고 저는 개인적으로 밤에는 영양감 있는제품을 선호하기 때문에 나이트케어에는 추천을 안하지만 데이케어로는 얘 추천해요 특히 저같이 지성에 가까운 복합성 분들 수부지 추천 짱 
293,메이크 어 디퍼런스 플러스 수분 트리트먼트,28,복합성,무조건 밤에 자기전에만 바르던 제품 뭔가 수분크리 이런거 치고 약간 젤같은 느낌에 꾸덕한건 아니였어요 약간 얼굴에 막을 씌우는 느낌 한 보름정도 잘쓰다가 피부 컨디션이 별로였는지 좁쌀 처럼 올라오더라구요 잘쓰는가싶었는데 
294,메이크 어 디퍼런스 플러스 수분 트리트먼트,35,복합성,이름처럼 피부의 수분을주는 트리트먼트 성분은 안좋아서 끊을려고했지만 이거보다 더 수분감있는 대체 제품을 찾지못해 끊지못하고 있어요 화장전에 바르면 밀림현상 있어요 
295,메이크 어 디퍼런스 플러스 수분 트리트먼트,22,건성,갠적으론 속당김 너무 심했음 극지성용인가 싶을 정도로 건성인 나에겐 별로였닥
296,메이크 어 디퍼런스 플러스 수분 트리트먼트,28,건성,향이 좀 독특해요 허브향이 강하게 납니다 크림이 피부에 굉장히 쫀쫀하게 발려요 속건조 빠이
297,메이크 어 디퍼런스 플러스 수분 트리트먼트,30,복합성,이 크림은 계절 상관없이 너무 좋은거 같아요 가격대가 착하진않지만 면세찬스를 이용할때면 구매하곤 합니다 촉촏함이 아침까지 유지되어서 자고 일어나면 오히려 피부가 더 촉촉한 느낌이 들어요
298,메이크 어 디퍼런스 플러스 수분 트리트먼트,28,복합성,가격이 좀 비싸긴하지만 수분부족형인 저한테는 진찌인생템 발림성 좋고 향좋아여 
299,메이크 어 디퍼런스 플러스 수분 트리트먼트,32,건성,지금보다 조금 어렸을 시절 처음 접했을 때 피부에 수분을 쏙쏙 넣어주는 느낌과 여드름자국이 완화되는 것을 보고 그리워져 최근 다시 쓰고 있는 제품 여름에는 젤크림이 최고니까용 근데 글로우픽이나 화해로 소비자가 매우 똑똑해져서일까요 이제는 이크림을 바르면 실리콘이 너무 마니 들어간거같아 이런생각을 합니다 그래도 수분이 가득한 느낌은 들고 실리콘이 잘 덮어주는구나 아 하하하하하항 이런 생각으로 씁니다 
